#Province id 0 is ignored, hard coded.
5066;47;75;33;Buchach;x;
5067;89;78;161;Moklekov;x;
5068;131;81;34;Horodok;x;
5069;173;84;162;Chortkiv;x;
5070;5;87;35;Zaslavl;x;
5071;47;90;163;Dubno;x;
5072;89;93;36;Ostroh;x;
5073;131;96;164;Cherven;x;
5074;173;99;37;Volin;x;
5075;5;102;165;Kholm;x;
5076;47;105;38;Suteysk;x;
5077;89;108;166;Belz;x;
5078;131;111;39;Liubachev;x;
5079;173;114;167;Yaroslav;x;
5080;5;117;40;Sanok;x;
5081;47;120;168;Lizhensk;x;
5082;89;123;41;Vyshgorod;x;
5083;131;126;169;Bilhorod;x;
5084;173;129;42;Yuriev;x;
5085;5;132;170;Kaniv;x;
5086;47;135;43;Zdvyzhen;x;
5087;89;138;171;Zhytomyr;x;
5088;131;141;44;Mezhybozhe;x;
5089;173;144;172;Rastovets;x;
5090;5;147;45;Malaia Skvirka;x;
5091;47;150;173;Zvyahel;x;
5092;89;153;46;Kolodiazhen;x;
5093;131;156;174;Chortolisy;x;
5094;173;159;47;Horodnytsia;x;
5095;5;162;175;Chornobyl;x;
5096;47;165;48;Ivankiv;x;
5097;89;168;176;Radynka;x;
5098;131;171;49;Ushytsia;x;
5099;173;174;177;Vinnytsia;x;
5100;5;177;50;Yampil;x;
5101;47;180;178;Haisyn;x;
5102;89;183;51;Sarny;x;
5103;131;186;179;Selo;x;
5104;173;189;52;Korosten;x;
5105;5;192;180;Ovruch;x;
5106;47;195;53;Mazyr;x;
5107;89;198;181;Naroulia;x;
5108;131;201;54;Lelchytsy;x;
5109;173;204;182;Dubrovytsia;x;
5110;5;207;55;Stepan;x;
5111;47;210;183;Liubeshiv;x;
5112;89;0;56;Lahishyn;x;
5113;131;3;184;Luninets;x;
5114;173;6;57;Slutsk;x;
5115;5;9;185;Zhytkavichy;x;
5116;47;12;58;Mikashevichy;x;
5117;89;15;186;Kletsk;x;
5118;131;18;59;Baranovichi;x;
5119;173;21;187;Babruysk;x;
5120;5;24;60;Zhlobin;x;
5121;47;27;188;Kalinkavichy;x;
5122;89;30;61;Rechytsa;x;
5123;131;33;189;Lahoysk;x;
5124;173;36;62;Zaslawye;x;
5125;5;39;190;Maladzyechna;x;
5126;47;42;63;Barysaw;x;
5127;89;45;191;Orsha;x;
5128;131;48;64;Drutsk;x;
5129;173;51;192;Polotsk;x;
5130;5;54;65;Drysa;x;
5131;47;57;193;Myory;x;
5132;89;60;66;Vetrino;x;
5133;131;63;194;Hlybokaye;x;
5134;173;66;67;Vitebsk;x;
5135;5;69;195;Haradok;x;
5136;47;72;68;Novogrudok;x;
5137;89;75;196;Novgorod;x;
5138;131;78;69;Ladoga;x;
5139;173;81;197;Lyuban;x;
5140;5;84;70;Soltsy;x;
5141;47;87;198;Luga;x;
5142;89;90;71;Pushkin;x;
5143;131;93;199;Rusa;x;
5144;173;96;72;Dedovichi;x;
5145;5;99;200;Loknya;x;
5146;47;102;73;Pskov;x;
5147;89;105;201;Izborsk;x;
5148;131;108;74;Ostrov;x;
5149;173;111;202;Gdov;x;
5150;5;114;75;Sebezh;x;
5151;47;117;203;Nevel;x;
5152;89;120;76;Novorzhev;x;
5153;131;123;204;Tikhvin;x;
5154;173;126;77;Kirishi;x;
5155;5;129;205;Borovichi;x;
5156;47;132;78;Beloozero;x;
5157;89;135;206;Cherepovets;x;
5158;131;138;79;Ves Yogonska;x;
5159;173;141;207;Vyangi;x;
5160;5;144;80;Podporozhye;x;
5161;47;147;208;Luki;x;
5162;89;150;81;Kholm;x;
5163;131;153;209;Seltsa u Nishi;x;
5164;173;156;82;Torzhok;x;
5165;5;159;210;Klichen;x;
5166;47;162;83;Valday;x;
5167;89;165;211;Vyshny Volochyok;x;
5168;131;168;84;Bezichi;x;
5169;173;171;212;Zhelezny Ustyug;x;
5170;5;174;85;Toropets;x;
5171;47;177;213;Andreapol;x;
5172;89;180;86;Ozerski;x;
5173;131;183;214;Tver;x;
5174;173;186;87;Volok Lamsky;x;
5175;5;189;215;Kashin;x;
5176;47;192;88;Mologa;x;
5177;89;195;216;Porkhov;x;
5178;131;198;89;Boryspil;x;
5179;173;201;217;Priluk;x;
5180;5;204;90;Zolotonosha;x;
5181;47;207;218;Hradyzk;x;
5182;89;210;91;Akhtyr;x;
5183;131;0;219;Myrhorod;x;
5184;173;3;92;Poltava;x;
5185;5;6;220;Romen;x;
5186;47;9;93;Lokhrytsia;x;
5187;89;12;221;Nedryhailiv;x;
5188;131;15;94;Sumy;x;
5189;173;18;222;Voin;x;
5190;5;21;95;Lubny;x;
5191;47;24;223;Borzna;x;
5192;89;27;96;Glukhov;x;
5193;131;30;224;Putyvl;x;
5194;173;33;97;Vyr;x;
5195;5;36;225;Konotop;x;
5196;47;39;98;Kursk;x;
5197;89;42;226;Rylsk;x;
5198;131;45;99;Sudzha;x;
5199;173;48;227;Oboyan;x;
5200;5;51;0;Gomel;x;
5201;47;54;128;Unenezh;x;
5202;89;57;1;Surazichi;x;
5203;131;60;129;Starodub;x;
5204;173;63;2;Trubetsk;x;
5205;5;66;130;Mglin;x;
5206;47;69;3;Sevsk;x;
5207;89;72;131;Ust-Livny;x;
5208;131;75;4;Lokot;x;
5209;173;78;132;Karachev;x;
5210;5;81;5;Krom;x;
5211;47;84;133;Oryol;x;
5212;89;87;6;Kozelsk;x;
5213;131;90;134;Vorotynsk;x;
5214;173;93;7;Belev;x;
5215;5;96;135;Novosil;x;
5216;47;99;8;Mtensk;x;
5217;89;102;136;Odoyev;x;
5218;131;105;9;Suvorov;x;
5219;173;108;137;Dorogobyzh;x;
5220;5;111;10;Yelnya;x;
5221;47;114;138;Gnezdovo;x;
5222;89;117;11;Velizh;x;
5223;131;120;139;Dukhovshchina;x;
5224;173;123;12;Klimavichy;x;
5225;5;126;140;Cherykaw;x;
5226;47;129;13;Lotoshino;x;
5227;89;132;141;Zubstov;x;
5228;131;135;14;Pereyaslavl Ryazanski;x;
5229;173;138;142;Rostislavl;x;
5230;5;141;15;Klepiki;x;
5231;47;144;143;Tula;x;
5232;89;147;16;Yelets;x;
5233;131;150;144;Gorodets-Meshchyorsky;x;
5234;173;153;17;Vyksa;x;
5235;5;156;145;Pavlovo;x;
5236;47;159;18;Volochok;x;
5237;89;162;146;Sudogda;x;
5238;131;165;19;Yegoryevsk;x;
5239;173;168;147;Suzdal;x;
5240;5;171;20;Yuryev;x;
5241;47;174;148;Ivanovo;x;
5242;89;177;21;Gavrilovskoye;x;
5243;131;180;149;Klin;x;
5244;173;183;22;Naro-Fominsk;x;
5245;5;186;150;Serpukhov;x;
5246;47;189;23;Kineshma;x;
5247;89;192;151;Plyos;x;
5248;131;195;24;Shuya;x;
5249;173;198;152;Sol Vilikaya;x;
5250;5;201;25;Manturovo;x;
5251;47;204;153;Kostroma;x;
5252;89;207;26;Chukhloma;x;
5253;131;210;154;Vaskina Polyana;x;
5254;173;0;27;Svolensk;x;
5255;5;3;155;Pikalyovo;x;
5256;47;6;28;Makariev;x;
5257;89;9;156;Ladyzyn;x;
5258;131;12;29;Birzula;x;
5259;173;15;157;Liubashivka;x;
5260;5;18;30;Yary;x;
5261;47;21;158;Buky;x;
5262;89;24;31;Uman;x;
5263;131;27;159;Cherkassy;x;
5264;173;30;32;Sacacatce;x;
5265;5;33;160;Kashan;x;
5266;47;36;33;Pervomaisk;x;
5267;89;39;161;Tiraspol;x;
5268;131;42;34;Odessa;x;
5269;173;45;162;Kherson;x;
5270;5;48;35;Kazanka;x;
5271;47;51;163;Voznessensk;x;
5272;89;54;36;Beryslav;x;
5273;131;57;164;Nikopol;x;
5274;173;60;37;Dnipro;x;
5275;5;63;165;Salmacatce;x;
5276;47;66;38;Kerkinitis;x;
5277;89;69;166;Perekop;x;
5278;131;72;39;Kakovka;x;
5279;173;75;167;Kyzyl Jar;x;
5280;5;78;40;Mariupol;x;
5281;47;81;168;Kutur-Ogly;x;
5282;89;84;41;Karlivka;x;
5283;131;87;169;Bohodukhiv;x;
5284;173;90;42;Chally-Kala;x;
5285;5;93;170;Khorysdan;x;
5286;47;96;43;Khursa;x;
5287;89;99;171;Kazanskaya;x;
5288;131;102;44;Manych;x;
5289;173;105;172;Papagia;x;
5290;5;108;45;Golden Hills;x;
5291;47;111;173;Siyahtepe;x;
5292;89;114;46;Ust-Donvokhi;x;
5293;131;117;174;Frolovo;x;
5294;173;120;47;Kamyshin;x;
5295;5;123;175;Yelan;x;
5296;47;126;48;Bata;x;
5297;89;129;176;Zapaxi;x;
5298;131;132;49;Ulmi;x;
5299;173;135;177;Maghas;x;
5300;5;138;50;Etzeri;x;
5301;47;141;178;Betzini;x;
5302;89;144;51;Tatartopa;x;
5303;131;147;179;Besinada;x;
5304;173;150;52;Balanjar;x;
5305;5;153;180;Samander;x;
5306;47;156;53;Durdzukia;x;
5307;89;159;181;Kizlyar;x;
5308;131;162;54;Cabartei;x;
5309;173;165;182;Tserlona;x;
5310;5;168;55;Cisterki;x;
5311;47;171;183;Astrakhan;x;
5312;89;174;56;Sara;x;
5313;131;177;184;Saqsin;x;
5314;173;180;57;Verchina Uzen;x;
5315;5;183;185;Aksay;x;
5316;47;186;58;Nikolaievsk;x;
5317;89;189;186;Saraychiq;x;
5318;131;192;59;Kalmikovsky;x;
5319;173;195;187;Yaitsk;x;
5320;5;198;60;Lozova;x;
5321;47;201;188;Pokrovsk;x;
5322;89;204;61;Tor;x;
5323;131;207;189;Volcha;x;
5324;173;210;62;Donetsk;x;
5325;5;0;190;Boguchar;x;
5326;47;3;63;Millerovo;x;
5327;89;6;191;Podgornye;x;
5328;131;9;64;Kuzeyrog;x;
5329;173;12;192;Ivanovskoye;x;
5330;5;15;65;Aqmescit;x;
5331;47;18;193;Dzhankoi;x;
5332;89;21;66;Semikarakary;x;
5333;131;24;194;Sarepta;x;
5334;173;27;67;Yenotayevka;x;
5335;5;30;195;Kuban;x;
5336;47;33;68;Soleny;x;
5337;89;36;196;Chelbaska;x;
5338;131;39;69;Tikhon;x;
5339;173;42;197;Chamchev;x;
5340;5;45;70;Yergolyk;x;
5341;47;48;198;Kuba;x;
5342;89;51;71;Sambalut;x;
5343;131;54;199;Samiran;x;
5344;173;57;72;Majar;x;
5345;5;60;200;Chyorny Yar;x;
5346;47;63;73;Ryn;x;
5347;89;66;201;Engels;x;
5348;131;69;74;Chelykla;x;
5349;173;72;202;Zhaltyr;x;
5350;5;75;75;Voronezh;x;
5351;47;78;203;Lipetsk;x;
5352;89;81;76;Usman;x;
5353;131;84;204;Tambov;x;
5354;173;87;77;Szava;x;
5355;5;90;205;Plavitza;x;
5356;47;93;78;Matya;x;
5357;89;96;206;Kozlov;x;
5358;131;99;79;Oranienburg;x;
5359;173;102;207;Lachyk-Uba;x;
5360;5;105;80;Morchansk;x;
5361;47;108;208;Chatzk;x;
5362;89;111;81;Rakcha;x;
5363;131;114;209;Urmary;x;
5364;173;117;82;Tzyvil;x;
5365;5;120;210;Alatyr;x;
5366;47;123;83;Penza;x;
5367;89;126;211;Insara;x;
5368;131;129;84;Chechkeiev;x;
5369;173;132;212;Hanbalik;x;
5370;5;135;85;Uza;x;
5371;47;138;213;Karatayak;x;
5372;89;141;86;Babrov;x;
5373;131;144;214;Pavlovsk;x;
5374;173;147;87;Teluchezeva;x;
5375;5;150;215;Lejlotka;x;
5376;47;153;88;Trotskhoper;x;
5377;89;156;216;Balachev;x;
5378;131;159;89;Khoper;x;
5379;173;162;217;Viazovka;x;
5380;5;165;90;Bychok;x;
5381;47;168;218;Kriucha;x;
5382;89;171;91;Manina;x;
5383;131;174;219;Saran;x;
5384;173;177;92;Serdosk;x;
5385;5;180;220;Kachma;x;
5386;47;183;93;Vorona;x;
5387;89;186;221;Kirsanov;x;
5388;131;189;94;Durovka;x;
5389;173;192;222;Kolychev;x;
5390;5;195;95;Petrovsk;x;
5391;47;198;223;Treliaka;x;
5392;89;201;96;Alchanka;x;
5393;131;204;224;Volzhsk;x;
5394;173;207;97;Arda;x;
5395;5;210;225;Tsarevokokchaisk;x;
5396;47;0;98;Mari-Turek;x;
5397;89;3;226;Kashan;x;
5398;131;6;99;Arsk;x;
5399;173;9;227;Mamadych;x;
5400;5;12;0;Otarka;x;
5401;47;15;128;Mozhga;x;
5402;89;18;1;Voloz;x;
5403;131;21;129;Elabuga;x;
5404;173;24;2;Izhevsk;x;
5405;5;27;130;Cukataw;x;
5406;47;30;3;Suvar;x;
5407;89;33;131;Tukhchi;x;
5408;131;36;4;Yar Calli;x;
5409;173;39;132;Agidel;x;
5410;5;42;5;Tersa;x;
5411;47;45;133;Banja;x;
5412;89;48;6;Karabolam;x;
5413;131;51;134;Aqsubay;x;
5414;173;54;7;Elmet;x;
5415;5;57;135;Buzuluk;x;
5416;47;60;8;Pokhnishne;x;
5417;89;63;136;Neftegorsk;x;
5418;131;66;9;Belebey;x;
5419;173;69;137;Menzelinsk;x;
5420;5;72;10;Siun;x;
5421;47;75;138;Achaly;x;
5422;89;78;11;Jalmat;x;
5423;131;81;139;Pascherty;x;
5424;173;84;12;Bugulma;x;
5425;5;87;140;Almetyvesk;x;
5426;47;90;13;Bugurslan;x;
5427;89;93;141;Bol Uran;x;
5428;131;96;14;Sakmarskoi Gorodok;x;
5429;173;99;142;Sterlitamak;x;
5430;5;102;15;Teterpush;x;
5431;47;105;143;Salavat;x;
5432;89;108;16;Kumertau;x;
5433;131;111;144;Prechistenskaya;x;
5434;173;114;17;Kungur;x;
5435;5;117;145;Krasnooufimsk;x;
5436;47;120;18;Ovinskoi;x;
5437;89;123;146;Sebur;x;
5438;131;126;19;Okhansk;x;
5439;173;129;147;Aluchi;x;
5440;5;132;20;Saraninskor;x;
5441;47;135;148;Lysva;x;
5442;89;138;21;Kutamych;x;
5443;131;141;149;Serga;x;
5444;173;144;22;Sylva;x;
5445;5;147;150;Kumych;x;
5446;47;150;23;Bisserskaya;x;
5447;89;153;151;Klenovskaya;x;
5448;131;156;24;Kirgichanskaya;x;
5449;173;159;152;Votkinsk;x;
5450;5;162;25;Nytva;x;
5451;47;165;153;Obva;x;
5452;89;168;26;Krasnokamsk;x;
5453;131;171;154;Vilva;x;
5454;173;174;27;Solikamsk;x;
5455;5;177;155;Kerken;x;
5456;47;180;28;Shimal;x;
5457;89;183;156;Akchim;x;
5458;131;186;29;Kasib;x;
5459;173;189;157;Koca;x;
5460;5;192;30;Karsovay;x;
5461;47;195;158;Palniki;x;
5462;89;198;31;Lolog;x;
5463;131;201;159;Glazov;x;
5464;173;204;32;Igra;x;
5465;5;207;160;Uva;x;
5466;47;210;33;Kolyn;x;
5467;89;0;161;Nukrat;x;
5468;131;3;34;Suna;x;
5469;173;6;162;Arkul;x;
5470;5;9;35;Cykma;x;
5471;47;12;163;Semenov;x;
5472;89;15;36;Luch;x;
5473;131;18;164;Vetluga;x;
5474;173;21;37;Vokhma;x;
5475;5;24;165;Birsk;x;
5476;47;27;38;Sim;x;
5477;89;30;166;Yeldiatzkaya;x;
5478;131;33;39;Inzer;x;
5479;173;36;167;Prigorod Tabynsk;x;
5480;5;39;40;Bielaya;x;
5481;47;42;168;Yanokul;x;
5482;89;45;41;Kaginskoi;x;
5483;131;48;169;Sakmara;x;
5484;173;51;42;Yuldybayevo;x;
5485;5;54;170;Verkouralsk;x;
5486;47;57;43;Yumanova;x;
5487;89;60;171;Uiska;x;
5488;131;63;44;Satka;x;
5489;173;66;172;Ust-Katav;x;
5490;5;69;45;Karabash;x;
5491;47;72;173;Revda;x;
5492;89;75;46;Zlatoust;x;
5493;131;78;174;Parizh;x;
5494;173;81;47;Duvan;x;
5495;5;84;175;Yamantau;x;
5496;47;87;48;Arti;x;
5497;89;90;176;Achichskaya;x;
5498;131;93;49;Repnoye;x;
5499;173;96;177;Orskaya;x;
5500;5;99;50;Chalap Kerman;x;
5501;47;102;178;Orenburg;x;
5502;89;105;51;Ilekskoi Gorodok;x;
5503;131;108;179;Kamelik;x;
5504;173;111;52;Jambalar;x;
5505;5;114;180;Yalachi;x;
5506;47;117;53;Maza;x;
5507;89;120;181;Maloi Irghiz;x;
5508;131;123;54;Peschanka;x;
5509;173;126;182;Atkarsk;x;
5510;5;129;55;river_kama;x;
5511;47;132;183;river_kama;x;
5512;89;135;56;Vepsian Wasteland;x;
5513;131;138;184;Ryn Desert;x;
5514;173;141;57;Caucasus Wasteland;x;
5515;5;144;185;Caucasus Mountains;x;
5516;47;147;58;Northern Urals;x;
5517;89;150;186;Southern Urals;x;
5518;131;153;59;Northern Urals;x;
5519;173;156;187;Yekaterinburg;x;
5520;5;159;60;Alapaevsk;x;
5521;47;162;188;Irbit;x;
5522;89;165;61;Kamychlov;x;
5523;131;168;189;Iset;x;
5524;173;171;62;Silach;x;
5525;5;174;190;Chadrinsk;x;
5526;47;177;63;Chelabinsk;x;
5527;89;180;191;Troizk;x;
5528;131;183;64;Baklanska;x;
5529;173;186;192;Adramytium;x;
5530;5;189;65;Pergamon;x;
5531;47;192;193;Phocaea;x;
5532;89;195;66;Lebedos;x;
5533;131;198;194;Miletus;x;
5534;173;201;67;Iassus;x;
5535;5;204;195;Attalia;x;
5536;47;207;68;Hadrianeia;x;
5537;89;210;196;Cybele;x;
5538;131;0;69;Synaos;x;
5539;173;3;197;Thyatira;x;
5540;5;6;70;Tabala;x;
5541;47;9;198;Cadi;x;
5542;89;12;71;Akrainos;x;
5543;131;15;199;Bagis;x;
5544;173;18;72;Silandos;x;
5545;5;21;200;Sardes;x;
5546;47;24;73;Philadelphia;x;
5547;89;27;201;Mylasa;x;
5548;131;30;74;Chonae;x;
5549;173;33;202;Apamea;x;
5550;5;36;75;Sebaste;x;
5551;47;39;203;Poimanenon;x;
5552;89;42;76;Miletopolis;x;
5553;131;45;204;Appollonia;x;
5554;173;48;77;Apemea;x;
5555;5;51;205;Helge;x;
5556;47;54;78;Hadrianoi;x;
5557;89;57;206;Catyaeum;x;
5558;131;60;79;Katyaion;x;
5559;173;63;207;Dabla;x;
5560;5;66;80;Saegud;x;
5561;47;69;208;Gordium;x;
5562;89;72;81;Midaeum_OPSI;x;
5563;131;75;209;Pessinus;x;
5564;173;78;82;Oka;x;
5565;5;81;210;Chalcedon;x;
5566;47;84;83;Chelai;x;
5567;89;87;211;Prusias ad Hypium;x;
5568;131;90;84;Modra;x;
5569;173;93;212;Tarsos;x;
5570;5;96;85;Crius;x;
5571;47;99;213;Claudiopolis;x;
5572;89;102;86;Boli;x;
5573;131;105;214;Cratea;x;
5574;173;108;87;Hadrionopolis;x;
5575;5;111;215;Krateia;x;
5576;47;114;88;Iuliopolis;x;
5577;89;117;216;Lagania;x;
5578;131;120;89;Vindia;x;
5579;173;123;217;Papira;x;
5580;5;126;90;Gangra;x;
5581;47;129;218;Amastris;x;
5582;89;132;91;Aigialos;x;
5583;131;135;219;Ionopolis;x;
5584;173;138;92;Pampeiopolis;x;
5585;5;141;220;Castamon;x;
5586;47;144;93;Kandara;x;
5587;89;147;221;Ziporea;x;
5588;131;150;94;Zagora;x;
5589;173;153;222;Gadilon;x;
5590;5;156;95;Amaseia;x;
5591;47;159;223;Magnopolis;x;
5592;89;162;96;Andrapa;x;
5593;131;165;224;Pimolisa;x;
5594;173;168;97;Euchaita;x;
5595;5;171;225;Carissa;x;
5596;47;174;98;Pteria;x;
5597;89;177;226;Zela;x;
5598;131;180;99;Comana Pontica;x;
5599;173;183;227;Sebastopolis;x;
5600;5;186;0;Agranai;x;
5601;47;189;128;Pedachtoe;x;
5602;89;192;1;Sebasteia;x;
5603;131;195;129;Malandra;x;
5604;173;198;2;Karnalis;x;
5605;5;201;130;Euspena;x;
5606;47;204;3;Gauraina;x;
5607;89;207;131;Dalanda;x;
5608;131;210;4;Osdara;x;
5609;173;0;132;Tanadaris;x;
5610;5;3;5;Comana_LYK;x;
5611;47;6;133;Arabissus;x;
5612;89;9;6;Cocussus;x;
5613;131;12;134;Ariaratheia;x;
5614;173;15;7;Armaxa;x;
5615;5;18;135;Herpha;x;
5616;47;21;8;Arasaxa;x;
5617;89;24;136;Charsianon;x;
5618;131;27;9;Therma;x;
5619;173;30;137;Soanda;x;
5620;5;33;10;Aspona_CHA;x;
5621;47;36;138;Euaissa;x;
5622;89;39;11;Zeila_CHA;x;
5623;131;42;139;Kyzistra;x;
5624;173;45;12;Mallus;x;
5625;5;48;140;Anazaribus;x;
5626;47;51;13;Faustinopolis;x;
5627;89;54;141;Podandus;x;
5628;131;57;14;Cybistra;x;
5629;173;60;142;Comitanassus;x;
5630;5;63;15;Garsaura;x;
5631;47;66;143;Nazianzus;x;
5632;89;69;16;Parnassos;x;
5633;131;72;144;Aspona;x;
5634;173;75;17;Kinna;x;
5635;5;78;145;Corycus;x;
5636;47;81;18;Claudiopolis_SELEUCIA;x;
5637;89;84;146;Adrasos;x;
5638;131;87;19;Anemurium;x;
5639;173;90;147;Selinus;x;
5640;5;93;20;Korakesion;x;
5641;47;96;148;Side;x;
5642;89;99;21;Cremna;x;
5643;131;102;149;Phaselis;x;
5644;173;105;22;Limyra;x;
5645;5;108;150;Myra;x;
5646;47;111;23;Olbasa;x;
5647;89;114;151;Telmessos;x;
5648;131;117;24;Cibyra;x;
5649;173;120;152;Cridus;x;
5650;5;123;25;Aphrodisias;x;
5651;47;126;153;Aezani;x;
5652;89;129;26;Nakoleia;x;
5653;131;132;154;Midaeum;x;
5654;173;135;27;Polybotus;x;
5655;5;138;155;Germa;x;
5656;47;141;28;Tyraion;x;
5657;89;144;156;Philomelium;x;
5658;131;147;29;Amorion;x;
5659;173;150;157;Docimium;x;
5660;5;153;30;Synnada;x;
5661;47;156;158;Antiochia;x;
5662;89;159;31;Neapolis;x;
5663;131;162;159;Adada;x;
5664;173;165;32;Selge;x;
5665;5;168;160;Sagalassus;x;
5666;47;171;33;Parlais;x;
5667;89;174;161;Salda;x;
5668;131;177;34;Kaklauma;x;
5669;173;180;162;Ouasada;x;
5670;5;183;35;Mistea;x;
5671;47;186;163;Lystra;x;
5672;89;189;36;Isaura;x;
5673;131;192;164;Laranalia;x;
5674;173;195;37;Soloi;x;
5675;5;198;165;Derbe;x;
5676;47;201;38;Barata;x;
5677;89;204;166;Pappa;x;
5678;131;207;39;Katakekaumene;x;
5679;173;210;167;Cerynia;x;
5680;5;0;40;Soli_CYP;x;
5681;47;3;168;Nicosia;x;
5682;89;6;41;Paphos;x;
5683;131;9;169;Tabia;x;
5684;173;12;42;Ecobrogis;x;
5685;5;15;170;Western Taurus Mountains;x;
5686;47;18;43;Eastern Taurus Mountains;x;
5687;89;21;171;Mount Demirkazik;x;
5688;131;24;44;Mount Argaeus;x;
5689;173;27;172;Oinaion;x;
5690;5;30;45;Polemonium;x;
5691;47;33;173;Koralla;x;
5692;89;36;46;Rhizus;x;
5693;131;39;174;Hyspiratis;x;
5694;173;42;47;Baeberdon;x;
5695;5;45;175;Keltzine;x;
5696;47;48;48;Archabis;x;
5697;89;51;176;Petra;x;
5698;131;54;49;Neocaesara;x;
5699;173;57;177;Sinoria;x;
5700;5;60;50;Hypseie;x;
5701;47;63;178;Nicopolis_ARM;x;
5702;89;66;51;Kheranion;x;
5703;131;69;179;Satala;x;
5704;173;72;52;Kamisa;x;
5705;5;75;180;Tephrice;x;
5706;47;78;53;Arguvan;x;
5707;89;81;181;Arsamosata;x;
5708;131;84;54;Arca;x;
5709;173;87;182;Speri;x;
5710;5;90;55;Camacha;x;
5711;47;93;183;Koloberd;x;
5712;89;96;56;Balu;x;
5713;131;99;184;Mardali;x;
5714;173;102;57;Khinisi;x;
5715;5;105;185;Varto;x;
5716;47;108;58;Musch;x;
5717;89;111;186;Tatvan;x;
5718;131;114;59;Khlat;x;
5719;173;117;187;Arjesh;x;
5720;5;120;60;Bagavan;x;
5721;47;123;188;Berkri;x;
5722;89;126;61;Maku;x;
5723;131;129;189;Akhtamar;x;
5724;173;132;62;Hadamakert;x;
5725;5;135;190;Dlim;x;
5726;47;138;63;Bagaran;x;
5727;89;141;191;Kumayri;x;
5728;131;144;64;Yerevan;x;
5729;173;147;192;Garni;x;
5730;5;150;65;Tsalakert;x;
5731;47;153;193;Valashkert;x;
5732;89;156;66;Patnos;x;
5733;131;159;194;Zariskat;x;
5734;173;162;67;Kars;x;
5735;5;165;195;Sevuki;x;
5736;47;168;68;Taoskari;x;
5737;89;171;196;Tortomi;x;
5738;131;174;69;Tmogvi;x;
5739;173;177;197;Akhaltsikhe;x;
5740;5;180;70;Arthanuji;x;
5741;47;183;198;Artaani;x;
5742;89;186;71;Tskhinvali;x;
5743;131;189;199;Uplistsikhe;x;
5744;173;192;72;Bichvinta;x;
5745;5;195;200;Anacopia;x;
5746;47;198;73;Tskhumi;x;
5747;89;201;201;Gudakva;x;
5748;131;204;74;Seti;x;
5749;173;207;202;Zugdidi;x;
5750;5;210;75;Tsageri;x;
5751;47;0;203;Ambrolauri;x;
5752;89;3;76;Kasriskari;x;
5753;131;6;204;Kvara;x;
5754;173;9;77;Poti;x;
5755;5;12;205;Marakan;x;
5756;47;15;78;Vartsikhe;x;
5757;89;18;206;Shorapann;x;
5758;131;21;79;Dmanisi;x;
5759;173;24;207;Tbilisi;x;
5760;5;27;80;Rustavi;x;
5761;47;30;208;Bolnisi;x;
5762;89;33;81;Kayan;x;
5763;131;36;209;Nektesi;x;
5764;173;39;82;Mtskheta;x;
5765;5;42;210;Gavazi;x;
5766;47;45;83;Kharnabuji;x;
5767;89;48;211;Ujarma;x;
5768;131;51;84;Zaqatala;x;
5769;173;54;212;Ghisi;x;
5770;5;57;85;Dedoplitskhara;x;
5771;47;60;213;Baku;x;
5772;89;63;86;Maras;x;
5773;131;66;214;Salyan;x;
5774;173;69;87;Kabala;x;
5775;5;72;215;Kudevan;x;
5776;47;75;88;Paidangaran;x;
5777;89;78;216;Ganja;x;
5778;131;81;89;Mingachevir;x;
5779;173;84;217;Barda;x;
5780;5;87;90;Tovuz;x;
5781;47;90;218;Shamkur;x;
5782;89;93;91;Gardman;x;
5783;131;96;219;Parnes;x;
5784;173;99;92;Ktis;x;
5785;5;102;220;Naxcivan;x;
5786;47;105;93;Goris;x;
5787;89;108;221;Jugha;x;
5788;131;111;94;Gabarawan;x;
5789;173;114;222;Varsan;x;
5790;5;117;95;Paytakaran;x;
5791;47;120;223;Langarkanan;x;
5792;89;123;96;Nakorzan;x;
5793;131;126;224;Barzand;x;
5794;173;129;97;Gher;x;
5795;5;132;225;Mount Ararat;x;
5796;47;135;98;Mount Aragats;x;
5797;89;138;226;Dvin range;x;
5798;131;141;99;Kholmogory;x;
5799;173;144;227;Arkhangelsk;x;
5800;5;147;0;Brin Navolok;x;
5801;47;150;128;Pertominsk;x;
5802;89;153;1;Lopshenga;x;
5803;131;156;129;Onega;x;
5804;173;159;2;Pole;x;
5805;5;162;130;Korelskoye;x;
5806;47;165;3;Malashuyka;x;
5807;89;168;131;Povenets;x;
5808;131;171;4;Malenga;x;
5809;173;174;132;Yangary;x;
5810;5;177;5;Kustranda;x;
5811;47;180;133;Pudozh;x;
5812;89;183;6;Vershinino;x;
5813;131;186;134;Yarnema;x;
5814;173;189;7;Kargopol;x;
5815;5;192;135;Vitzgora;x;
5816;47;195;8;Ostrov_BJA;x;
5817;89;198;136;Kirillov;x;
5818;131;201;9;Dvinitza;x;
5819;173;204;137;Pelsina;x;
5820;5;207;10;Totma;x;
5821;47;210;138;Tasta;x;
5822;89;0;11;Tischna;x;
5823;131;3;139;Kadnikov;x;
5824;173;6;12;Vologda;x;
5825;5;9;140;Sheksna;x;
5826;47;12;13;Gryazovets;x;
5827;89;15;141;Danilov;x;
5828;131;18;14;Vyatskoye;x;
5829;173;21;142;Lyubim;x;
5830;5;24;15;Razlivnoye;x;
5831;47;27;143;Soligalich;x;
